,Temporada,rodada,game_id,data,partida,team_id,clube,Posse (%),Posse adversário (%),place,Defesa,Transição defensiva,Transição ofensiva,Ataque,Criação de chances,Altura defensiva (m),Recuperações de posse no último terço (%),PPDA,Faltas no campo de ataque (%),Intensidade defensiva,Tempo médio ação defensiva (s),Sucesso da pressão pós perda (5s) (%),Índice de Vulnerabilidade na Transição,Entradas do adversário no último terço em 10s,Entradas do adversário na área em 10s,Tempo para progressão (s),Primeiro passe à frente (%),Entradas no último terço em 10s,Entradas na área em 10s,Posse mantida em 5s (%),Bola longa (%),Buildup do goleiro (%),Passes progressivos do terço médio (%),Entradas no último terço por Cruzamentos (%),Entradas no último terço por Dribles (%),Entradas na área por Cruzamentos (%),Entradas na área por Conduções (%),Finalizações em ataque sustentado (%),Finalizações em ataque direto (%),Finalizações por passe no último terço (%),Finalizações de fora da área (%)
0,2024,38,1807201,2024-12-08,Fortaleza 3 x 0 Internacional,1219,Internacional,64.85,35.15,Fora,-0.8202278000916112,-0.1854373810756193,0.30505727520069964,-0.009697002140700437,0.3367267196230114,-0.6116508155710063,-1.4884038876692611,-0.44142191924334695,-0.501221702705542,-0.6796347944206355,0.027433957120088434,-0.30991797006609606,-2.0454620484277677,0.8293787677596905,0.571380388235988,0.0007853826748339079,-0.31803916199167453,0.16367025096248347,1.0951705658759743,0.5836993384818812,-0.9563184732428854,0.9930217192802059,0.24471905665727034,-0.6266374138489761,-0.4126851483604496,0.6735200336665601,0.016501210863371814,-0.22636621197604584,0.4854196598959135,0.4592508745222252,0.6286025560499527
1,2024,38,1807203,2024-12-08,Juventude 0 x 1 Cruzeiro,1220,Juventude,51.05,48.95,Casa,0.7829054373775205,0.4421455331424954,-0.04750204733164824,0.5620822397995949,0.21510576539608414,1.8413058766303567,2.16256888294742,-0.9750672852359165,-0.24081540983485264,-0.6314376002328417,-1.5099805126499612,0.14832750544804338,1.7066060076107956,1.1449903409353648,0.7207843243682346,-0.020299795347186882,0.10041827071855292,1.2310118333206672,-0.7044791727117812,-0.8441613726384932,0.8314863982889368,0.1000302190421645,1.6577358884543172,1.4990761580793808,0.7884354770923863,0.5187356855440194,-1.4609241479040393,0.1912883299196524,0.570467680017945,0.4707846505768451,-0.3721175989301059
2,2024,38,1807196,2024-12-08,Bahia 2 x 0 Atletico GO,1221,Bahia,44.98,55.02,Casa,0.5555937557488774,-0.6509341766765704,-0.18268540778754155,0.389338169914665,0.3347398866427834,0.06937639386197549,1.9335728489213935,0.2827814082536181,0.25850511284135164,-0.039079332629211504,-1.6784530930504349,-0.28858478368799434,-0.4721084847108834,-0.23759069156912171,-0.5779338303644179,-1.3613467905486583,0.29094667630256543,1.1922320567646512,0.2612769376158117,-1.2965359190720778,-1.0215757857533108,0.3540993109893264,-0.3429273772947512,1.3343508235257258,2.6778198051507816,-0.2762262573066098,-0.00017332990850677546,-0.7547322495632446,0.8442695588045208,2.253313344467287,-1.0038911071374295
3,2024,38,1807198,2024-12-08,Botafogo RJ 2 x 1 Sao Paulo,1224,Sao Paulo,56.2,43.8,Fora,-0.9699400745395218,0.2718725088356339,-0.0629043883734222,-1.337750040097524,0.696514588372042,-0.9724586899850549,-0.283562770342468,-0.3796366171069258,-1.766255180793095,-0.8574836570374694,0.2981646950208136,-0.05880412174909325,1.7014217674494099,-0.7936471339469625,0.21222733740400207,-2.240304374542963,0.8073417453307832,-1.0060009049022567,1.3413594166845115,0.7830821755628139,-0.7758807571828537,-0.2056168443899596,-2.529223847293177,-2.765283580383419,-1.5449913752701685,-2.1429849233617557,0.5997310471986655,0.6690484970839865,-1.0083804270293133,1.3246835581307537,1.8007067253027413
4,2024,38,1807202,2024-12-08,Cuiaba 1 x 2 Vasco da Gama,1226,Vasco da Gama,67.16,32.84,Fora,0.3645039236559625,0.7432182044479599,-0.4095490440623804,-0.6924274592285722,-0.621748324296132,1.33122709427025,1.6658481729926509,0.05131094582202409,0.2282518095571061,-1.7673113821961568,0.835522256945819,-2.016602600381896,1.187367716928122,2.077474402995054,1.6323292457527012,-1.1600416150308945,-1.0371403837847788,-1.2161775246636488,-0.3699560553954844,1.7355703585629043,-1.3580346037443287,1.4956862367601718,-1.1100967880342008,-1.504466134133693,-1.5161974874121358,-1.451070802033606,0.5971873639977872,0.3820179277185696,-2.03096180706388,-0.4515257433266273,-0.3865236745125903
5,2024,38,1807198,2024-12-08,Botafogo RJ 2 x 1 Sao Paulo,1227,Botafogo RJ,43.8,56.2,Casa,0.41425050896273785,-0.0723999472456774,-0.7586154728731932,-0.2922189308615638,-0.3219552363078237,2.2175960209317918,1.483258644872083,-5.626361471868395,-1.5077906795754397,-0.5360619503774839,-2.913865311917347,-0.21126711402773796,1.5373697042334358,0.8065066215246143,0.41925636395864774,-1.9924585293064905,-1.2568792831487525,-1.243398458351523,-0.16384545292059485,0.8635043593613945,-1.5582155215210367,1.1361063280282875,-0.4508720765270282,-1.4339295050321157,-1.0354657994250747,0.40121356853078705,0.8956304899152342,-0.051848476740625385,-0.29461929634183914,-0.792588484521735,-0.1487646876270951
6,2024,38,1807203,2024-12-08,Juventude 0 x 1 Cruzeiro,1230,Cruzeiro,48.95,51.05,Fora,-0.8920719377806531,-0.6409670832226103,-0.2426792924303863,-0.4958923721294011,0.01137252085320506,-0.9226855085114067,-1.5681882913534493,1.1356032806911454,-0.16071545422954528,-0.9166984970282114,-2.1608326664160513,-0.7507222764661008,-0.7968209506623112,0.09894548898363068,0.4045949884477813,0.4604900839559978,0.3217358696912718,-1.001543026987167,-1.5467128809851423,0.5526334921731082,-0.9807654191100393,-0.8091544735575886,-1.8053584360880055,-1.6149841951431656,-1.2377761953196569,1.6776262391112646,1.299165875201384,0.6792451721471764,0.028939176872827422,0.7540540009610851,-1.4167482665682687
7,2024,38,1807199,2024-12-08,Palmeiras 0 x 1 Fluminense,1232,Fluminense,44.94,55.06,Fora,0.3062070528979682,-0.33972398475999616,-0.06351513759968193,-0.3181583521675379,-0.0745974775434825,-1.0538003222413466,1.4153055575956417,0.40830645392074105,-0.2942550246361408,1.1575780008737184,0.2665685483468709,-1.4046749987529348,0.8255770540593128,-0.8570823351405121,-0.5290081923127178,1.9836486332122303,-0.6897317173264675,-0.18366765892234319,-0.436952551777663,-0.9908723931841661,2.2727791965862476,-1.2708787302560878,1.034079006899802,-1.7366746963813187,-1.6381026119784239,-0.7952513176253226,-0.09305931241766253,-1.408274742705173,0.6597595340772046,-0.619352268138181,1.0694775665922194
8,2024,38,1807199,2024-12-08,Palmeiras 0 x 1 Fluminense,1234,Palmeiras,55.06,44.94,Casa,0.3077003213460434,0.11239626431897132,-0.35063461727842193,-0.20812572820695138,0.28533762798272366,0.5480160873133371,0.674337377160712,0.8539913400517674,0.4527046978499497,-0.4442568769398249,-0.2986463836028778,-0.1446257977527333,1.1091836864927915,-0.6627491439046659,0.558818960362342,-0.5970722774000261,0.35840760611115263,-0.9677899750797242,0.2020441310094961,-0.7487625710330081,-0.7953465127050582,-0.508695244483125,-1.0490260285839377,1.9116734339330932,-0.28000433613096865,-0.44484338199179035,-0.29063802748687345,1.5799141393817049,-1.4003228314476004,-0.7551934988693093,1.7169527028660994
9,2024,38,1807186,2024-12-08,Atletico MG 1 x 0 Athletico Paranaense,1235,Atletico MG,61.79,38.21,Casa,-0.06634229271307499,0.758243106193314,-0.05025574742734702,0.3266602058719525,0.049726292899849006,-0.711357977261356,0.10687289839814627,-1.372039262190091,1.2417777582411431,-0.9026618502302334,-0.9482676773459313,2.2047544058023316,1.0624005793345743,1.2988031960937019,0.17352502708189327,-0.9566587390379764,-0.22673906622224266,1.0994212858726473,-1.2310961887162524,1.063793970967089,0.10024116198750246,0.007811262918212505,0.21080788239865422,-0.1316803966073221,1.7455518787520872,-0.5476222229012211,0.9015118745557542,0.3399772746178977,-1.3325252972603412,0.6841163110229673,0.5073368832188722
