,Temporada,rodada,game_id,data,partida,team_id,clube,possession,Posse adversário (%),place,Defesa,Transição defensiva,Transição ofensiva,Ataque,Criação de chances,Resultado,PPDA,Intensidade defensiva,Duelos defensivos vencidos (%),Altura defensiva (m),Velocidade do passe adversário,Entradas do adversário no último terço (%),Entradas do adversário na área (%),xT adversário,Perdas de posse na linha baixa,Altura da perda de posse (m),Recuperações de posse em 5s (%),Tempo médio ação defensiva (s),avg_recovery_time_z,Entradas do adversário no último terço em 10s da recuperação da posse,Entradas do adversário na área em 10s da recuperação da posse,xG do adversário em 10s da recuperação da posse,Recuperações de posse,Altura da recuperação de posse (m),Posse mantida em 5s,Posse mantida em 5s (%),Entradas no último terço em 10s,Entradas na área em 10s,xG em 10s da recuperação da posse,xT em 10s da recuperação da posse,Field tilt (%),Bola longa (%),Velocidade do passe,Entradas no último terço (%),Entradas na área (%),xT (Ameaça esperada),Toques na área,"Finalizações (pEntrada na área, %)",Finalizações (exceto pênaltis),Grandes oportunidades,xG (exceto pênaltis),Gols (exceto pênaltis),xG (pFinalização),Bola em jogo (minutos),XPts (pontos esperados),Probabilidade de vitória (%),xG (Total),Diferença de gols,Gols sofridos,Gols marcados
0,2024,38,1807201,2024-12-08,Fortaleza 3 x 0 Internacional,1219,Internacional,64.85,35.15,Fora,-0.18612534015592488,-0.05870760258928985,-0.11517934108337297,-0.47445427819490193,-0.36306780036539077,-0.6004398286908287,-0.44142191924334695,-0.6796347944206355,0.70475037779057,-0.6116508155710063,-1.5665740354373676,-0.304402978930905,0.3867181500540325,1.0232132945112598,0.46439267644784493,0.2275174724669696,-0.30991797006609606,0.027433957120088434,0.7126206690267658,-1.0547550770994696,0.571380388235988,-0.3370046652303543,-0.3542381910271391,-0.5779065070171434,0.15715757882689046,0.5836993384818812,-0.44753331294166077,0.12469593727771006,-0.27637723648146917,-0.130932335786053,-0.49799657464287583,-0.9563184732428854,-0.8001854437245014,0.8331811699167402,-1.1440164690671435,-0.28138987840874585,-0.9495166938258406,1.0884404310601783,-0.6739226304016819,-0.11857595983014982,-0.4763934620283646,-1.436842416214199,0.025336128682322424,0.6564731460046023,0.8267939882727812,0.8784936646643362,-0.4763934620283646,-2.634848768913276,-2.4995257716706027,-1.3199500146737049
1,2024,38,1807203,2024-12-08,Juventude 0 x 1 Cruzeiro,1220,Juventude,51.05,48.95,Casa,0.2879244844377598,0.2549688817707488,-0.10324225813544603,0.6673095316535117,0.6594295922166216,-0.13142951343664128,-0.9750672852359165,-0.6314376002328417,-0.9254022452434103,1.8413058766303567,0.816506322662091,1.6665307222935637,-0.7015686435615596,1.2125287281897952,0.9168095804906464,0.7080859775265069,0.14832750544804338,-1.5099805126499612,-1.1725677992584724,1.4072174099670407,0.7207843243682346,-0.6064621127552691,-0.7310323604114224,2.632668448171205,-1.0475698532329947,-0.8441613726384946,0.4555572034701919,-0.21574368452733925,-0.4872814182889132,-0.588375027625801,2.4243642214728918,0.8314863982889368,-0.34068212071682613,1.0727611238395331,0.8915938566699738,-0.8756662896334395,1.3290012508575415,0.7055842920181444,1.9236534557367504,1.1681732837899945,1.1494261162698571,-1.4092334059304745,-0.2505978472254618,-0.5327583076207442,-1.1170370226565305,-1.002338498312701,1.1494261162698571,-0.5167871039077139,0.42796049251091295,-1.4092334059304745
2,2024,38,1807196,2024-12-08,Bahia 2 x 0 Atletico GO,1221,Bahia,44.98,55.02,Casa,0.3534787575045351,-0.004441443515102442,0.1502697754884013,0.4029078910714592,0.6966784257807179,0.0941374978471085,0.2827814082536181,-0.039079332629211504,-0.24928942983993493,0.06937639386197549,0.4261691054698679,0.5822155279695198,1.7705433381906388,-0.014886951240192637,1.2798618732262912,0.5769739927726251,-0.28858478368799434,-1.6784530930504349,-1.8609569751328412,0.9416339716102649,-0.5779338303644179,-0.2845882351120513,-0.7186476646691988,2.18058215731886,-1.2137323882944215,-1.2965359190720778,0.72441362244733,0.6489053808512589,1.359856560746178,-0.4826835454207182,0.4501060893648877,-1.0215757857533108,1.4947262523621383,-1.171821331386298,2.4629600751908103,0.2030520466505274,0.28073758941074145,0.654809130729968,0.5113622176804746,1.12784384426036,1.4903141906508304,-0.2627807231132028,1.0744627308458539,-1.826712043734841,-1.1873589656929748,-1.0718942113593077,1.4903141906508313,1.2716215146794838,1.2292327752948304,0.7765163665331185
3,2024,38,1807198,2024-12-08,Botafogo RJ 2 x 1 Sao Paulo,1224,Sao Paulo,56.2,43.8,Fora,-0.5614872606265394,-1.1585380903601237,0.11996608863534065,-1.6970744740087624,-0.7885281591680274,-0.3997723904339729,-0.3796366171069258,-0.8574836570374694,0.1811584931016167,-0.9724586899850549,1.7330008902042389,-2.7596473808274524,-0.11439115342887031,-1.3224399699323979,-1.6813148004305354,-2.585160301630344,-0.05880412174909325,0.2981646950208136,-0.9711335528886814,-1.6664280299054695,0.21222733740400207,-2.62845141123024,0.7594677141203626,-1.713130330889596,1.148064428469504,0.7830821755628137,-1.1169262333550452,-0.5926497042844018,0.8203342967231322,0.8714863627359556,-2.6240112749080406,-0.7758807571828537,-1.7100034776327413,-1.4961967111562282,-2.200612888895531,-1.3757417342771798,-2.8625236808049856,1.08265465186262,-2.3792209907365667,-0.39684432466251834,-0.9127688119574898,-0.3696225871235192,0.3186286292462668,0.46766831261837916,2.053428527318843,2.225097489963861,-0.9127688119574898,-0.853983732106444,-0.8997354108424371,-0.42519520276218703
4,2024,38,1807202,2024-12-08,Cuiaba 1 x 2 Vasco da Gama,1226,Vasco da Gama,67.16,32.84,Fora,0.365356893441595,0.6708570062094449,0.1449307114141256,0.4730598809550954,0.4198916745981598,0.848753398837528,0.05131094582202409,-1.7673113821961568,0.9240065290724533,1.33122709427025,-0.7929164784629509,1.4934651401918615,0.39263941545056513,1.290433883384714,1.3756333646305452,1.391604490581423,-2.016602600381896,0.835522256945819,-0.2405951944833509,0.9445924072117715,1.6323292457527012,0.5329198787257494,-0.8617091122044207,1.2801525406788898,0.3270865601727044,1.7355703585629063,-0.49631075044199635,-0.5232045649263553,-0.04742587557048252,-0.25471346495824077,1.4683656619792844,-1.3580346037443287,-1.358233181687587,1.3716475400571781,0.9079665870039733,1.8066472821220518,0.16722994606455302,0.922048046779412,-0.12150314713214125,0.545362570992134,0.09331311961946981,1.058663557033081,0.27412762883060976,2.0283248246033985,0.6333651966856861,0.6856459687243294,0.09331311961946981,0.8157708705533113,0.3995796110241593,0.9814954576223637
5,2024,38,1807198,2024-12-08,Botafogo RJ 2 x 1 Sao Paulo,1227,Botafogo RJ,43.8,56.2,Casa,-0.0785751218963684,-0.16362213050673519,1.8296175709520008,-0.024558340234935683,0.509794267384096,-0.05425045682396347,-5.626361471868395,-0.5360619503774839,-1.3313071407008412,2.2175960209317918,1.9313122500595077,1.1157409196632058,1.3669041059239992,0.23357629119726914,1.3321454388407363,0.4487082183489767,-0.21126711402773796,-2.913865311917347,-2.4504059506271973,1.1059658377446122,0.41925636395864774,-1.3262983464950342,1.8914088519831156,1.9340671628553365,2.0626420934949357,0.8635043593613954,1.4010520169479854,0.8221924839789361,2.615313319621395,3.0467602793729056,1.831249495626253,-1.5582155215210367,-1.5841334078639089,1.359171312468318,-0.17346414339200045,-0.021957776727239146,-0.6888588173383097,0.6639844934336755,0.3260271557611517,0.9773982108484917,0.9601208850837193,0.5695584103863475,0.7603295335135954,-0.3350049198305791,-1.0198540041367614,-0.964028005118634,0.9601208850837193,0.18685877318798402,-0.22829205821413984,0.4069940684815211
6,2024,38,1807203,2024-12-08,Juventude 0 x 1 Cruzeiro,1230,Cruzeiro,48.95,51.05,Fora,-0.1751918854415369,-0.8117106316940305,-0.6187978218658025,-0.8202730560180466,-0.0014589582616695454,0.02174197189040805,1.1356032806911454,-0.9166984970282114,0.02203756191698464,-0.9226855085114067,0.2602058012634418,-1.0793374954629573,-0.6099994834830288,0.7093392570817371,-1.19292658864981,-1.9456798804591124,-0.7507222764661008,-2.1608326664160513,-2.3233286126463293,-0.2635284738499083,0.4045949884477813,0.22712047553498954,-0.6803522312102165,-0.9459896662489945,-0.2881840111519597,0.5526334921731072,-1.3583216573766437,-0.6207127201342459,-0.6480929711680463,-0.9613628098094203,-1.5820596828314228,-0.9807654191100393,-0.6596896157008544,-1.5405613239322427,1.1608631876529456,-1.3194254821866667,-1.15116510115497,1.3060568947572695,-0.9558018612796408,0.30746497680963514,-0.3110211150673427,-0.0501254707117085,0.8443789688150706,-1.1723809465067003,0.7869988587868421,0.7959978709608588,-0.3110211150673427,0.5419402061038375,1.0540925533894598,-0.14501047335684958
7,2024,38,1807199,2024-12-08,Palmeiras 0 x 1 Fluminense,1232,Fluminense,44.94,55.06,Fora,0.016280851413710364,-0.2990160490440423,-0.46964751414049993,0.036658110534509104,-0.07433835183872982,-0.2535025924528716,0.40830645392074105,1.1575780008737184,-0.02912922700321349,-1.0538003222413466,-0.22620112676260515,-0.8846523338675828,0.3359514433576898,0.4221939230322817,-0.6759987188548274,-0.5602158197283374,-1.4046749987529348,0.2665685483468709,-0.4780174948394629,0.30521868206476716,-0.5290081923127178,0.5049981559288832,-0.3022132678876806,0.3981196629510578,-0.848729912038894,-0.9908723931841644,-0.23368380604519742,-0.9486832980505138,-0.40753229038728167,-0.42358480848132557,-0.6656101622756294,2.2727791965862476,2.7756183698697803,-1.0043870494863483,-1.4550236740389912,-1.7034280174480039,-1.7599460344398108,-0.5640162423812743,-1.0394204524270114,1.3333532408133213,-0.005241208112243103,0.27472112789737807,1.2401811057785317,-1.7829602728999312,-1.273381129148707,-1.3797813764091476,-0.005241208112243103,0.948683298050514,1.1280606444524395,0.243708718337977
8,2024,38,1807199,2024-12-08,Palmeiras 0 x 1 Fluminense,1234,Palmeiras,55.06,44.94,Casa,0.40909702708163714,0.415790522122356,-0.1625416465241815,-0.3025796112167531,-1.2483336722945342,-0.1018954803966755,0.8539913400517674,-0.4442568769398249,-0.8902078360713276,0.5480160873133371,-0.586426513903893,1.0095958263623153,1.4153975560564653,1.3666666337842577,1.2784625780538181,0.6700799937334608,-0.1446257977527333,-0.2986463836028778,0.22151601575579888,0.38353365612018697,0.558818960362342,0.46291064794229525,-0.4227592991486065,1.1783652252534476,-0.7664641954613942,-0.7487625710330069,-0.22872938649435562,0.8774485792128429,-0.7041896606388482,-0.485241863883531,0.03297675277020755,-0.7953465127050582,0.6919430196169319,-0.4816538884786197,-0.3879719206512544,-0.8754251178527257,0.1344623848325597,-1.914126943860503,-1.0560860848846767,-1.531817814532044,-1.5851454860727092,-1.0631924080239623,-1.7224293535204047,-0.6457954249118059,1.6206898583744294,1.4978192546427431,-1.5851454860727092,-1.01918267051883,-0.11547005383792515,-1.1658622019584846
9,2024,38,1807186,2024-12-08,Atletico MG 1 x 0 Athletico Paranaense,1235,Atletico MG,61.79,38.21,Casa,-0.2803591131234974,0.7705958571160015,-0.6566308465972734,0.24934822521979327,-0.04547286657484433,0.04827487224981793,-1.372039262190091,-0.9026618502302334,0.5035989031123649,-0.711357977261356,-0.42081110082085266,0.02973341810732817,-0.5076679626903624,1.1383329269852234,1.03455549357734,1.3945479698090344,2.2047544058023316,-0.9482676773459313,0.0750937464789705,0.9234313413866467,0.17352502708189327,0.6116244395006969,-1.029359276893635,-1.677203233691571,-0.29793082847823665,1.063793970967088,-0.6133821188805362,-0.9668378221687649,-0.6059234879269397,-1.1262039757055924,0.5270417369764848,0.10024116198750246,-0.39703729500548807,1.1162510816309634,0.2337291783869345,-0.08413651265763747,0.09577339558748317,-0.25875189644849633,-0.05816203897451818,0.38924947208076144,-0.2587566736063769,0.028250391094058802,-0.25591271575682234,0.20253012696966854,-1.0633075678833646,-1.2025875175126182,-0.2587566736063769,0.6963619823701086,1.1801111684312717,-0.25854384499750954
