Temporada,game_id,date,fixture,team_id,team_name,team_possession,opponent_possession,PPDA,defensive_intensity,defensive_duels_won_%,defensive_height,opposition_pass_tempo,opposition_progression_percentage,opp_final_third_to_box_%,Opposition_xT,high_turnovers,turnover_line_height,recoveries_within_5s_%,avg_time_to_defensive_action,opposition_final_third_entries_10s,opposition_box_entries_10s,opposition_xG_10s,recoveries,recovery_height,retained_possessions_5s,retained_possessions_5s_%,final_third_entries_10s,box_entries_10s,xG_10s,xT_10s,possession,opponent_possession.1,field_tilt_%,long_ball_%,pass_tempo,final_third_entries_%,final_third_to_box_entries_%,xT,penalty_area_touches,box_entries_to_shot_%,np_shots,high_opportunity_shots,np_xg,np_goals,xg_per_shot,ball_in_play,expected_points,win_probability,total_xg,goal_difference,goals_conceded,goals_scored,place
2024,1806861,2024-04-14,Atletico GO 1 x 2 Flamengo,1239,Flamengo,55.74,44.26,25.55,53,0.9318181818181818,33.568831168831174,2.41,27.659574468085108,25.0,2.6213397604610265,12.558306422676711,72.14558823529411,38.46153846153847,52.84375,8,2.0,0.0,26,35.15,16,61.53846153846154,8,3,0.0,0.3875455085859896,55.74,44.26,56.558455801710906,7.89,1.43,52.32558139534884,22.807017543859647,4.262421269860393,54,16.666666666666664,14,0,0.3919017444619299,1.0,0.0279929817472807,36.88333333333333,1.607804609019984,0.3934372522057784,0.3919017444619299,1,1,2,Fora
2024,1806861,2024-04-14,Atletico GO 1 x 2 Flamengo,6368,Atletico GO,44.26,55.74,12.35,74,0.9508196721311476,31.904878048780485,1.43,52.32558139534884,22.807017543859647,4.262421269860393,28.24220515137822,63.48524590163935,0.0,49.38095238095238,9,5.0,0.015,24,37.76,18,75.0,9,2,0.0,0.3281439165855711,44.26,55.74,43.4415441982891,10.71,2.41,27.659574468085108,25.0,2.6213397604610265,42,25.0,10,1,0.7236075777485584,1.0,0.0723607577748558,29.28333333333333,0.9647025374712324,0.1790698950228612,0.7236075777485584,-1,2,1,Casa
2024,1806909,2024-04-14,Cruzeiro 3 x 2 Botafogo RJ,1230,Cruzeiro,54.49,45.51,14.733333333333333,51,0.8913043478260869,38.998765432098764,2.301,30.392156862745097,29.629629629629623,3.45698372093307,19.26959075059644,70.88045977011495,50.0,50.98275862068966,4,2.0,0.176,29,39.72,22,75.86206896551724,10,5,0.0,0.5827272716741501,54.49,45.51,60.23611831862999,10.89,1.937,52.74725274725275,25.86206896551724,6.9449078167188425,75,33.33333333333333,15,2,1.5147107479849005,3.0,0.1009807165323267,30.916666666666668,1.27937678566406,0.3438699282111476,1.5147107479849005,1,2,3,Casa
2024,1806909,2024-04-14,Cruzeiro 3 x 2 Botafogo RJ,1227,Botafogo RJ,45.51,54.49,13.73076923076923,54,0.7916666666666666,26.778160919540227,1.937,52.74725274725275,25.86206896551724,6.9449078167188425,27.466490881125026,59.9986111111111,25.0,50.6031746031746,16,15.0,1.0619999999999998,17,32.78,7,41.17647058823529,5,1,0.1758049534993108,0.2944297723838242,45.51,54.49,39.76388168137001,10.39,2.301,30.392156862745097,29.629629629629623,3.45698372093307,26,36.36363636363637,6,4,1.3704895812468123,2.0,0.2284149302078021,25.816666666666663,1.4728537053807145,0.4083622347833657,1.3704895812468123,-1,3,2,Fora
2024,1806911,2024-04-14,Vitoria 0 x 1 Palmeiras,1234,Palmeiras,54.06,45.94,6.82,89,0.8571428571428571,40.77747747747748,2.545,34.78260869565217,22.22222222222222,3.759986913294304,27.746947835738062,66.63333333333334,25.0,36.27835051546392,7,4.0,0.048,45,40.08,30,66.66666666666666,13,2,0.0,0.8028983567646474,54.06,45.94,47.73067331670823,8.17,2.674,44.03669724770643,19.29824561403509,3.6783162395158255,53,12.5,15,0,0.6301077571357927,1.0,0.0420071838090528,28.83333333333333,1.9354454151346083,0.5525479493157373,0.6301077571357927,1,0,1,Fora
2024,1806911,2024-04-14,Vitoria 0 x 1 Palmeiras,1238,Vitoria,45.94,54.06,13.272727272727272,72,0.84,33.52735849056604,2.674,44.03669724770643,19.29824561403509,3.6783162395158255,25.03265128428385,62.540909090909096,62.5,45.54878048780488,15,6.0,0.0,34,39.15,17,50.0,12,4,0.0967133977188585,0.5577106000922107,45.94,54.06,52.26932668329177,6.15,2.545,34.78260869565217,22.22222222222222,3.759986913294304,45,41.66666666666667,13,2,1.3838257121727866,0.0,0.1064481317055989,24.5,0.7867522596407891,0.1696502308177974,1.3838257121727866,-1,1,0,Casa
2024,1806913,2024-04-14,Fluminense 2 x 2 Red Bull Bragantino,5438,Red Bull Bragantino,28.87,71.13,5.235294117647059,87,0.945945945945946,31.525641025641026,2.187,43.103448275862064,26.923076923076923,6.1184428638906025,53.68895046761344,66.3240506329114,25.0,44.56989247311828,25,15.0,0.06,39,38.2,17,43.58974358974359,17,7,0.3040338423227357,1.1717995077871888,28.87,71.13,49.21465968586388,13.22,5.855,31.683168316831683,34.54545454545455,4.295815399843601,54,33.33333333333333,16,3,1.299890886412934,2.0,0.0812431804008083,13.966666666666669,1.6506917038691613,0.4712294882127044,1.299890886412934,0,2,2,Fora
2024,1806913,2024-04-14,Fluminense 2 x 2 Red Bull Bragantino,1232,Fluminense,71.13,28.87,34.23529411764706,66,0.847457627118644,30.34329896907217,5.855,31.683168316831683,34.54545454545455,4.295815399843601,25.3057781526782,66.89363636363636,56.25,33.73170731707317,13,4.0,0.0,25,29.07,18,72.0,7,4,0.0565021422077206,0.3725157969932441,71.13,28.87,50.78534031413613,5.93,2.187,43.103448275862064,26.923076923076923,6.1184428638906025,87,32.25806451612903,26,3,1.7113060397731503,2.0,0.0658194630681981,34.416666666666664,1.1122988209470197,0.2917651939053238,1.7113060397731503,0,2,2,Casa
2024,1806914,2024-04-14,Vasco da Gama 2 x 1 Gremio,1226,Vasco da Gama,53.06,46.94,9.979591836734691,84,0.9090909090909092,33.090090090090094,2.153,54.90196078431373,18.055555555555557,4.57789977455686,27.327553712777984,63.175308641975306,35.714285714285715,40.913978494623656,9,3.0,0.026,37,36.81,24,64.86486486486487,9,3,0.0862395795548536,0.5452846361825839,53.06,46.94,46.60577635151814,8.54,1.761,33.33333333333333,21.818181818181817,5.115387646545109,50,37.5,15,0,0.6474679942995115,2.0,0.0431645329533007,32.95,1.617440587656785,0.4254931150058682,0.6474679942995115,1,1,2,Casa
2024,1806914,2024-04-14,Vasco da Gama 2 x 1 Gremio,1244,Gremio,46.94,53.06,23.695652173913043,52,0.711864406779661,37.99120879120879,1.761,33.33333333333333,21.818181818181817,5.115387646545109,22.368981678738816,68.95473684210526,25.0,43.06349206349206,11,6.0,0.065,29,35.74,18,62.06896551724138,11,2,0.0263235890469065,0.4026324218054073,46.94,53.06,53.394223648481855,3.46,2.153,54.90196078431373,18.055555555555557,4.57789977455686,44,33.33333333333333,9,2,0.9877781501343268,1.0,0.1097531277927029,29.15,1.041598142731346,0.2335456333640551,0.9877781501343268,-1,2,1,Fora
2024,1806863,2024-04-17,Gremio 2 x 0 Athletico Paranaense,1243,Athletico Paranaense,52.74,47.26,18.48148148148148,73,0.896551724137931,29.284536082474222,2.552,38.144329896907216,28.30188679245283,5.547719953295442,21.80508153204399,64.99183673469388,37.5,35.32,7,2.0,0.0,27,34.3,16,59.25925925925925,7,3,0.0687025828302481,0.4277435186079313,52.74,47.26,45.80760257993688,7.69,2.513,32.47863247863248,14.634146341463412,4.044598398123178,40,18.181818181818183,4,0,0.139849199609109,0.0,0.0349622999022772,26.6,2.163245227595443,0.6057819851240698,0.139849199609109,-2,2,0,Fora
2024,1806863,2024-04-17,Gremio 2 x 0 Athletico Paranaense,1244,Gremio,47.26,52.74,18.76,71,0.90625,32.03627450980392,2.513,32.47863247863248,14.634146341463412,4.044598398123178,32.797291578501905,66.3564705882353,14.285714285714285,46.2125,11,4.0,0.0,30,39.44,21,70.0,10,2,0.0,0.471391841025817,47.26,52.74,54.19239742006312,7.71,2.552,38.144329896907216,28.30188679245283,5.547719953295442,57,50.0,14,1,1.065567110597378,2.0,0.0761119364712412,23.83333333333333,0.4908554430780278,0.0483187236182648,1.065567110597378,2,0,2,Casa
2024,1806864,2024-04-17,Bahia 2 x 1 Fluminense,1232,Fluminense,58.54,41.46,17.515151515151516,66,0.8059701492537313,33.56489361702128,2.923,35.57692307692308,24.561403508771928,5.218536807443449,31.602323197813455,55.86734693877551,40.0,31.473684210526315,15,7.0,0.073,25,34.38,18,72.0,6,4,0.2351015660084501,0.9487706426274908,58.54,41.46,43.00314465408805,3.85,1.837,29.66101694915254,10.638297872340424,4.462182009632264,37,28.57142857142857,9,0,0.3857720650552809,1.0,0.0428635627839201,29.25,1.9980969368096635,0.560072316048045,0.3857720650552809,-1,2,1,Fora
2024,1806864,2024-04-17,Bahia 2 x 1 Fluminense,1221,Bahia,41.46,58.54,7.4423076923076925,82,0.918918918918919,40.77355371900827,1.837,29.66101694915254,10.638297872340424,4.462182009632264,34.973468403280265,65.56588235294119,26.31578947368421,43.63366336633664,9,2.0,0.0,37,44.27,23,62.16216216216216,21,6,0.3010671440998992,0.7211553471618598,41.46,58.54,56.996855345911946,6.31,2.923,35.57692307692308,24.561403508771928,5.218536807443449,61,30.0,12,3,1.1685951272740394,2.0,0.0973829272728366,20.716666666666665,0.6840229310154725,0.1220476474499813,1.1685951272740394,1,1,2,Casa
2024,1806919,2024-04-17,Red Bull Bragantino 2 x 1 Vasco da Gama,1226,Vasco da Gama,55.61,44.39,14.16216216216216,81,0.9672131147540984,31.23867924528302,3.843,35.39823008849557,22.58064516129032,2.995920140482501,31.46916022298148,64.92604166666666,33.33333333333333,41.010989010989015,14,4.0,0.029,26,32.04,17,65.38461538461539,8,1,0.0202965065698347,0.3448159035491733,55.61,44.39,50.373134328358205,10.71,2.825,46.90265486725664,20.634920634920636,5.771751764377793,62,29.411764705882355,13,3,1.4432975029710855,1.0,0.1110228848439296,27.25,1.1403191197937133,0.2927734293265709,1.4432975029710855,-1,2,1,Fora
2024,1806919,2024-04-17,Red Bull Bragantino 2 x 1 Vasco da Gama,5438,Red Bull Bragantino,44.39,55.61,15.125,89,0.958904109589041,32.11043478260869,2.825,46.90265486725664,20.634920634920636,5.771751764377793,36.04415408875873,66.48505747126437,0.0,37.51485148514851,18,7.0,0.02,31,40.86,21,67.74193548387096,10,5,0.0288575687507941,0.5616145155335998,44.39,55.61,49.62686567164179,11.2,3.843,35.39823008849557,22.58064516129032,2.995920140482501,57,18.75,17,1,1.1185586242984478,2.0,0.0657975661352028,21.75,1.5976808150279316,0.445227327737977,1.1185586242984478,1,1,2,Casa
2024,1806857,2024-04-18,Atletico MG 1 x 1 Criciuma,1235,Atletico MG,68.28,31.72,13.818181818181818,69,0.912280701754386,38.58846153846154,3.195,27.027027027027028,12.82051282051282,3.1324640194595146,15.377855887521967,69.48817204301075,58.333333333333336,43.053333333333335,8,1.0,0.0,35,40.6,27,77.14285714285715,11,4,0.0173601716872271,0.6356613509891034,68.28,31.72,64.62215320910974,6.75,1.379,49.47368421052632,22.5,7.121449084965066,80,28.000000000000004,22,2,1.1281391248584092,1.0,0.0512790511299276,44.78333333333333,0.6003491769717958,0.0907173549587209,1.1281391248584092,0,1,1,Casa
2024,1806857,2024-04-18,Atletico MG 1 x 1 Criciuma,2066,Criciuma,31.72,68.28,12.551724137931034,76,0.7910447761194029,29.550467289719627,1.379,49.47368421052632,22.5,7.121449084965066,55.17023959646911,60.55280898876404,36.36363636363637,48.30952380952381,21,11.0,0.074,28,33.98,17,60.71428571428571,7,1,0.0,0.378547918741005,31.72,68.28,35.377846790890274,11.74,3.195,27.027027027027028,12.82051282051282,3.1324640194595146,32,22.22222222222222,5,0,0.277414231976693,1.0,0.0554828463953386,20.8,2.0714536098819805,0.5810854992621158,0.277414231976693,0,1,1,Fora
2024,1806865,2024-04-18,Flamengo 2 x 1 Sao Paulo,1224,Sao Paulo,49.6,50.4,16.096774193548388,71,0.8648648648648649,35.49285714285714,2.673,24.52830188679245,30.434782608695656,4.58011635303193,35.28225806451613,54.94875,50.0,39.97619047619048,13,13.0,0.082,34,34.39,20,58.82352941176471,6,1,0.0,0.3809273591010773,49.6,50.4,44.73810667948102,6.75,2.107,30.630630630630627,18.91891891891892,4.265944148188457,34,37.5,10,1,0.6178573269143675,1.0,0.0617857326914367,25.65,1.378235490185629,0.3272557351372323,0.6178573269143675,-1,2,1,Fora
2024,1806865,2024-04-18,Flamengo 2 x 1 Sao Paulo,1239,Flamengo,50.4,49.6,13.303030303030305,70,0.8461538461538461,41.63814432989691,2.107,30.630630630630627,18.91891891891892,4.265944148188457,35.714285714285715,61.92906976744186,50.0,41.28235294117647,9,2.0,0.097,33,46.84,18,54.54545454545454,11,6,0.1167960954114497,0.6361255036843092,50.4,49.6,55.261893320518986,13.14,2.673,24.52830188679245,30.434782608695656,4.58011635303193,55,35.0,12,1,0.7008361869114675,2.0,0.0584030155759556,26.066666666666663,1.2252962240333052,0.2762759797531243,0.7008361869114675,1,1,2,Casa
2024,1806867,2024-04-18,Palmeiras 0 x 1 Internacional,1219,Internacional,36.03,63.97,8.472222222222221,90,0.9152542372881356,30.42892561983471,2.347,52.991452991453,21.428571428571427,4.847606283345177,54.12156536219817,62.040740740740745,25.0,46.71287128712871,14,8.0,0.0,27,33.15,16,59.25925925925925,7,1,0.2359889139518829,0.9141842087456762,36.03,63.97,39.94958206182832,12.32,4.427,26.666666666666668,20.689655172413797,2.988044528960253,22,25.0,4,2,0.5884361516839789,1.0,0.1471090379209947,18.25,1.899655344722495,0.5351950021143737,0.5884361516839789,1,0,1,Fora
2024,1806867,2024-04-18,Palmeiras 0 x 1 Internacional,1234,Palmeiras,63.97,36.03,17.8,66,0.8833333333333333,41.05824175824176,4.427,26.666666666666668,20.689655172413797,2.988044528960253,20.322025949663907,71.17849462365592,38.88888888888889,34.7710843373494,7,3.0,0.236,33,38.87,22,66.66666666666666,9,5,0.0,0.6666529794914012,63.97,36.03,60.05041793817168,9.62,2.347,52.991452991453,21.428571428571427,4.847606283345177,76,23.809523809523807,18,1,1.2822828286789691,0.0,0.0712379349266094,32.4,0.8062739574204885,0.1707345396803714,1.2822828286789691,-1,1,0,Casa
2024,1806869,2024-04-18,Juventude 2 x 0 Corinthians,1220,Juventude,44.9,55.1,8.979166666666666,87,0.935897435897436,34.42357723577236,2.921,40.65040650406504,21.333333333333336,5.87366456107724,45.65701559020045,58.09555555555556,35.714285714285715,35.32258064516129,24,9.0,0.053,37,39.57,24,64.86486486486487,15,9,0.9001547711128004,1.9375252385215185,44.9,55.1,43.54433725386546,6.04,3.182,27.77777777777778,18.6046511627907,4.479807911728827,41,50.0,16,1,1.0496141243365165,2.0,0.0656008827710322,23.25,1.2789501252766475,0.3240129613882017,1.0496141243365165,2,0,2,Casa
2024,1806869,2024-04-18,Juventude 2 x 0 Corinthians,1237,Corinthians,55.1,44.9,20.807692307692307,69,0.7761194029850746,41.34526315789474,3.182,27.77777777777778,18.6046511627907,4.479807911728827,29.945553539019965,67.02,46.15384615384615,31.27710843373494,12,8.0,0.118,34,46.66,19,55.88235294117647,15,5,0.0769753584001213,0.6291779960462585,55.1,44.9,56.45566274613453,8.56,2.921,40.65040650406504,21.333333333333336,5.87366456107724,57,38.88888888888889,17,1,0.963319982919922,0.0,0.0566658813482307,28.53333333333333,1.414138563869432,0.3690757742524632,0.963319982919922,-2,2,0,Fora
2024,1806921,2024-04-18,Fortaleza 1 x 1 Cruzeiro,1230,Cruzeiro,52.85,47.15,17.586206896551722,63,0.8166666666666667,34.76067415730337,2.582,39.795918367346935,26.08695652173913,3.4303373547915026,19.86754966887417,65.83048780487805,58.333333333333336,41.54929577464789,12,4.0,0.0,23,40.11,11,47.82608695652174,6,6,0.1381757892026014,0.4334258494764041,52.85,47.15,50.01324503311258,6.29,2.048,41.74757281553398,26.666666666666668,5.379986686985046,56,20.0,14,1,0.9138351034511332,1.0,0.0652739359607952,28.55,1.1673580325816244,0.273867331330621,0.9138351034511332,0,1,1,Fora
2024,1806921,2024-04-18,Fortaleza 1 x 1 Cruzeiro,2065,Fortaleza,47.15,52.85,10.06060606060606,81,0.9032258064516128,35.96989247311828,2.048,41.74757281553398,26.666666666666668,5.379986686985046,30.752916224814424,64.22631578947369,14.285714285714285,45.53409090909091,14,12.0,0.179,31,37.15,21,67.74193548387096,10,1,0.0165615379347916,0.3944690595535359,47.15,52.85,49.98675496688742,12.24,2.582,39.795918367346935,26.08695652173913,3.4303373547915026,51,42.85714285714285,14,1,0.7256296376162236,1.0,0.0518306884011588,25.466666666666665,1.4868859155910437,0.3803766256670941,0.7256296376162236,0,1,1,Casa
2024,1806866,2024-04-19,Botafogo RJ 1 x 0 Atletico GO,1227,Botafogo RJ,57.51,42.49,15.030303030303031,80,0.8701298701298701,27.48898305084745,3.045,48.62385321100918,15.873015873015872,3.784741081398759,25.213006433663708,63.77272727272727,40.0,49.02325581395349,6,3.0,0.099,32,29.35,22,68.75,11,7,0.1016778953080576,0.7941162960782648,57.51,42.49,48.67326732673267,10.1,2.134,37.735849056603776,27.450980392156865,4.86939622128455,48,26.31578947368421,13,0,0.5016981789761327,1.0,0.0385921676135486,29.15,1.7574170181751696,0.4693565778096225,0.5016981789761327,1,0,1,Casa
2024,1806866,2024-04-19,Botafogo RJ 1 x 0 Atletico GO,6368,Atletico GO,42.49,57.51,16.178571428571427,75,0.96,37.99784946236559,2.134,37.735849056603776,27.450980392156865,4.86939622128455,24.71169686985173,69.77045454545454,10.0,40.09638554216868,13,8.0,0.04,27,39.16,14,51.85185185185185,12,1,0.0,0.3412400741828069,42.49,57.51,51.32673267326733,9.12,3.045,48.62385321100918,15.873015873015872,3.784741081398759,61,23.07692307692308,12,2,0.9999101310937212,0.0,0.08332584425781,21.53333333333333,0.8932356669384829,0.1812961273973936,0.9999101310937212,-1,1,0,Fora
2024,1806838,2024-04-20,Fluminense 2 x 1 Vasco da Gama,1232,Fluminense,58.85,41.15,15.72972972972973,73,0.918918918918919,40.67378640776699,3.043,33.057851239669425,26.41509433962264,4.010208604942741,28.88700084961767,61.95196078431373,62.96296296296296,33.91860465116279,7,2.0,0.0,36,46.73,22,61.11111111111112,15,5,0.0,0.7866922960174673,58.85,41.15,49.17777147717607,5.65,1.751,36.97478991596639,19.29824561403509,6.022533962904175,40,43.75,11,4,1.8261258323098053,2.0,0.1660114393008914,33.68333333333333,1.180268882743054,0.318003796255401,1.8261258323098053,1,1,2,Casa
2024,1806838,2024-04-20,Fluminense 2 x 1 Vasco da Gama,1226,Vasco da Gama,41.15,58.85,10.285714285714286,92,0.8518518518518519,35.683928571428574,1.751,36.97478991596639,19.29824561403509,6.022533962904175,46.172539489671934,59.17674418604651,14.285714285714285,38.77450980392157,14,6.0,0.0,41,37.07,22,53.65853658536586,14,3,0.0,0.5919652982133161,41.15,58.85,50.822228522823934,10.0,3.043,33.057851239669425,26.41509433962264,4.010208604942741,55,38.88888888888889,21,3,1.496899398942029,1.0,0.0712809237591442,23.55,1.5934612756094757,0.4557345938775415,1.496899398942029,-1,2,1,Fora
2024,1806841,2024-04-20,Red Bull Bragantino 1 x 0 Corinthians,1237,Corinthians,57.74,42.26,15.36111111111111,69,0.9104477611940298,36.086666666666666,3.994,39.81481481481482,12.76595744680851,3.1970731335679146,24.246622791825423,69.41,50.0,36.892857142857146,11,3.0,0.03,32,36.82,23,71.875,8,4,0.0,0.4797839128535706,57.74,42.26,54.643962848297214,9.58,2.631,42.241379310344826,19.35483870967742,4.5747974969988725,73,42.10526315789473,15,1,0.9580646598838288,0.0,0.0638709773255886,29.266666666666666,0.7411823262253929,0.1236150495646369,0.9580646598838288,-1,1,0,Fora
2024,1806841,2024-04-20,Red Bull Bragantino 1 x 0 Corinthians,5438,Red Bull Bragantino,42.26,57.74,9.838709677419354,79,0.8571428571428571,32.94455445544555,2.631,42.241379310344826,19.35483870967742,4.5747974969988725,42.59346900141978,63.97738095238096,9.090909090909092,49.2093023255814,16,8.0,0.029,32,38.58,17,53.125,14,5,0.0958631275997707,0.3988397358163252,42.26,57.74,45.35603715170279,19.43,3.994,39.81481481481482,12.76595744680851,3.1970731335679146,31,55.55555555555556,10,0,0.3268333877004568,1.0,0.0326833387700456,21.416666666666668,1.8884804766942005,0.5060477663875728,0.3268333877004568,1,0,1,Casa
2024,1806923,2024-04-20,Gremio 1 x 0 Cuiaba,8938,Cuiaba,41.0,59.0,11.333333333333334,63,0.85,28.06279069767442,1.844,48.95833333333333,12.676056338028168,5.338762496425759,40.2439024390244,63.26333333333333,16.666666666666664,57.42028985507246,14,3.0,0.0,30,27.65,15,50.0,3,1,0.0,0.2172675240701361,41.0,59.0,45.587076438140265,9.83,2.542,38.613861386138616,23.91304347826087,3.270845972048324,53,30.76923076923077,14,2,1.4567433064963593,0.0,0.1040530933211685,23.416666666666668,0.4538020781288642,0.0662584077976555,1.4567433064963593,-1,1,0,Fora
