,Temporada,round,game_id,date,fixture,team_id,team_name,possession,opponent_possession,place,PPDA,defensive_intensity,defensive_duels_won_%,defensive_height,opposition_pass_tempo,opposition_progression_percentage,opp_final_third_to_box_%,Opposition_xT,high_turnovers,turnover_line_height,recoveries_within_5s_%,avg_time_to_defensive_action,avg_recovery_time,opposition_final_third_entries_10s,opposition_box_entries_10s,opposition_xG_10s,recoveries,recovery_height,retained_possessions_5s,retained_possessions_5s_%,final_third_entries_10s,box_entries_10s,xG_10s,xT_10s,field_tilt_%,long_ball_%,pass_tempo,final_third_entries_%,final_third_to_box_entries_%,xT,penalty_area_touches,box_entries_to_shot_%,np_shots,high_opportunity_shots,np_xg,np_goals,xg_per_shot,ball_in_play,expected_points,win_probability,total_xg,goal_difference,goals_conceded,goals_scored
10,2024,1,1806861,2024-04-14,Atletico GO 1 x 2 Flamengo,1239,Flamengo,55.74,44.26,Fora,12.833333333333334,53,0.9318181818181818,33.568831168831174,2.41,27.659574468085108,25.0,2.6213397604610265,14,72.14558823529411,38.46153846153847,52.84375,45.61,9,2.0,0.0,26,35.15,16,61.53846153846154,8,3,0.0,0.3875455085859896,56.558455801710906,7.89,1.43,52.32558139534884,22.807017543859647,4.262421269860393,54,16.666666666666664,14,0,0.3919017444619299,1.0,0.027992981747280706,36.88333333333333,1.607804609019984,0.3934372522057784,0.3919017444619299,1,1,2
11,2024,1,1806861,2024-04-14,Atletico GO 1 x 2 Flamengo,6368,Atletico GO,44.26,55.74,Casa,22.214285714285715,74,0.9508196721311475,31.904878048780485,1.43,52.32558139534884,22.807017543859647,4.262421269860393,25,63.485245901639345,0.0,49.38095238095238,49.64,8,5.0,0.015,24,37.76,18,75.0,9,2,0.0,0.3281439165855711,43.4415441982891,10.71,2.41,27.659574468085108,25.0,2.6213397604610265,42,25.0,10,1,0.7236075777485584,1.0,0.07236075777485584,29.283333333333335,0.9647025374712324,0.1790698950228612,0.7236075777485584,-1,2,1
12,2024,1,1806909,2024-04-14,Cruzeiro 3 x 2 Botafogo RJ,1230,Cruzeiro,54.49,45.51,Casa,20.384615384615383,51,0.8913043478260869,38.998765432098764,2.301,30.392156862745097,29.629629629629626,3.45698372093307,21,70.88045977011495,50.0,50.98275862068966,40.41,5,2.0,0.176,29,39.72,22,75.86206896551724,10,5,0.0,0.5827272716741501,60.23611831862999,10.89,1.937,52.74725274725275,25.862068965517242,6.9449078167188425,75,33.33333333333333,15,2,1.5147107479849005,3.0,0.1009807165323267,30.916666666666668,1.2793767856640599,0.3438699282111476,1.5147107479849005,1,2,3
13,2024,1,1806909,2024-04-14,Cruzeiro 3 x 2 Botafogo RJ,1227,Botafogo RJ,45.51,54.49,Fora,16.5,54,0.7916666666666666,26.778160919540227,1.937,52.74725274725275,25.862068965517242,6.9449078167188425,25,59.9986111111111,25.0,50.6031746031746,42.77,10,15.0,1.062,17,32.78,7,41.17647058823529,5,1,0.17580495349931083,0.29442977238382423,39.76388168137001,10.39,2.301,30.392156862745097,29.629629629629626,3.45698372093307,26,36.36363636363637,6,4,1.3704895812468125,2.0,0.2284149302078021,25.816666666666666,1.4728537053807143,0.4083622347833657,1.3704895812468125,-1,3,2
14,2024,1,1806911,2024-04-14,Vitoria 0 x 1 Palmeiras,1234,Palmeiras,54.06,45.94,Fora,11.32,89,0.8571428571428571,40.77747747747748,2.545,34.78260869565217,22.22222222222222,3.759986913294304,30,66.63333333333334,25.0,36.27835051546392,34.89,12,4.0,0.048,45,40.08,30,66.66666666666666,13,2,0.0,0.8028983567646474,47.73067331670823,8.17,2.674,44.03669724770643,19.298245614035086,3.6783162395158255,53,12.5,15,0,0.6301077571357927,1.0,0.04200718380905285,28.833333333333332,1.9354454151346085,0.5525479493157373,0.6301077571357927,1,0,1
15,2024,1,1806911,2024-04-14,Vitoria 0 x 1 Palmeiras,1238,Vitoria,45.94,54.06,Casa,11.61111111111111,72,0.84,33.52735849056604,2.674,44.03669724770643,19.298245614035086,3.6783162395158255,23,62.540909090909096,62.5,45.548780487804876,34.82,13,6.0,0.0,34,39.15,17,50.0,12,4,0.09671339771885859,0.5577106000922107,52.26932668329177,6.15,2.545,34.78260869565217,22.22222222222222,3.759986913294304,45,41.66666666666667,13,2,1.3838257121727866,0.0,0.10644813170559897,24.5,0.7867522596407891,0.16965023081779745,1.3838257121727866,-1,1,0
16,2024,1,1806913,2024-04-14,Fluminense 2 x 2 Red Bull Bragantino,5438,Red Bull Bragantino,28.87,71.13,Fora,15.954545454545455,87,0.9459459459459459,31.525641025641026,2.187,43.103448275862064,26.923076923076923,6.1184428638906025,31,66.3240506329114,25.0,44.56989247311828,40.96,7,15.0,0.06,39,38.2,17,43.58974358974359,17,7,0.3040338423227357,1.1717995077871888,49.21465968586388,13.22,5.855,31.683168316831683,34.54545454545455,4.295815399843601,54,33.33333333333333,16,3,1.299890886412934,2.0,0.08124318040080837,13.966666666666667,1.6506917038691613,0.47122948821270444,1.299890886412934,0,2,2
17,2024,1,1806913,2024-04-14,Fluminense 2 x 2 Red Bull Bragantino,1232,Fluminense,71.13,28.87,Casa,6.095238095238095,66,0.847457627118644,30.343298969072166,5.855,31.683168316831683,34.54545454545455,4.295815399843601,36,66.89363636363636,56.25,33.73170731707317,25.99,17,4.0,0.0,25,29.07,18,72.0,7,4,0.05650214220772065,0.3725157969932441,50.78534031413613,5.93,2.187,43.103448275862064,26.923076923076923,6.1184428638906025,87,32.25806451612903,26,3,1.7113060397731505,2.0,0.0658194630681981,34.416666666666664,1.1122988209470197,0.29176519390532385,1.7113060397731505,0,2,2
18,2024,1,1806914,2024-04-14,Vasco da Gama 2 x 1 Gremio,1226,Vasco da Gama,53.06,46.94,Casa,13.24,84,0.9090909090909091,33.090090090090094,2.153,54.90196078431373,18.055555555555554,4.57789977455686,29,63.175308641975306,35.714285714285715,40.913978494623656,34.44,11,3.0,0.026,37,36.81,24,64.86486486486487,9,3,0.08623957955485367,0.5452846361825839,46.60577635151814,8.54,1.761,33.33333333333333,21.818181818181817,5.115387646545109,50,37.5,15,0,0.6474679942995115,2.0,0.04316453295330077,32.95,1.617440587656785,0.4254931150058682,0.6474679942995115,1,1,2
19,2024,1,1806914,2024-04-14,Vasco da Gama 2 x 1 Gremio,1244,Gremio,46.94,53.06,Fora,43.5,52,0.711864406779661,37.99120879120879,1.761,33.33333333333333,21.818181818181817,5.115387646545109,21,68.95473684210526,25.0,43.06349206349206,35.35,9,6.0,0.065,29,35.74,18,62.06896551724138,11,2,0.026323589046906543,0.40263242180540737,53.394223648481855,3.46,2.153,54.90196078431373,18.055555555555554,4.57789977455686,44,33.33333333333333,9,2,0.9877781501343269,1.0,0.10975312779270299,29.15,1.0415981427313459,0.23354563336405512,0.9877781501343269,-1,2,1
20,2024,2,1806863,2024-04-17,Gremio 2 x 0 Athletico Paranaense,1243,Athletico Paranaense,52.74,47.26,Fora,29.6,73,0.896551724137931,29.284536082474226,2.552,38.144329896907216,28.30188679245283,5.547719953295442,23,64.99183673469388,37.5,35.32,32.25,10,2.0,0.0,27,34.3,16,59.25925925925925,7,3,0.06870258283024815,0.42774351860793136,45.80760257993688,7.69,2.513,32.47863247863248,14.634146341463413,4.044598398123178,40,18.181818181818183,4,0,0.139849199609109,0.0,0.03496229990227725,26.6,2.163245227595443,0.6057819851240698,0.139849199609109,-2,2,0
21,2024,2,1806863,2024-04-17,Gremio 2 x 0 Athletico Paranaense,1244,Gremio,47.26,52.74,Casa,18.941176470588236,71,0.90625,32.03627450980392,2.513,32.47863247863248,14.634146341463413,4.044598398123178,31,66.3564705882353,14.285714285714285,46.2125,34.5,7,4.0,0.0,30,39.44,21,70.0,10,2,0.0,0.47139184102581705,54.19239742006312,7.71,2.552,38.144329896907216,28.30188679245283,5.547719953295442,57,50.0,14,1,1.065567110597378,2.0,0.07611193647124129,23.833333333333332,0.49085544307802786,0.04831872361826484,1.065567110597378,2,0,2
22,2024,2,1806864,2024-04-17,Bahia 2 x 1 Fluminense,1232,Fluminense,58.54,41.46,Fora,9.476190476190476,66,0.8059701492537313,33.564893617021276,2.923,35.57692307692308,24.561403508771928,5.218536807443449,37,55.86734693877551,40.0,31.473684210526315,29.84,21,7.0,0.073,25,34.38,18,72.0,6,4,0.2351015660084501,0.9487706426274908,43.00314465408805,3.85,1.837,29.66101694915254,10.638297872340425,4.462182009632264,37,28.57142857142857,9,0,0.38577206505528094,1.0,0.0428635627839201,29.25,1.9980969368096635,0.560072316048045,0.38577206505528094,-1,2,1
23,2024,2,1806864,2024-04-17,Bahia 2 x 1 Fluminense,1221,Bahia,41.46,58.54,Casa,14.482758620689655,82,0.918918918918919,40.77355371900827,1.837,29.66101694915254,10.638297872340425,4.462182009632264,29,65.56588235294119,26.31578947368421,43.633663366336634,35.36,6,2.0,0.0,37,44.27,23,62.16216216216216,21,6,0.30106714409989926,0.7211553471618598,56.996855345911946,6.31,2.923,35.57692307692308,24.561403508771928,5.218536807443449,61,30.0,12,3,1.1685951272740394,2.0,0.09738292727283661,20.716666666666665,0.6840229310154725,0.12204764744998135,1.1685951272740394,1,1,2
24,2024,2,1806919,2024-04-17,Red Bull Bragantino 2 x 1 Vasco da Gama,1226,Vasco da Gama,55.61,44.39,Fora,11.473684210526315,81,0.9672131147540983,31.23867924528302,3.843,35.39823008849557,22.58064516129032,2.995920140482501,35,64.92604166666666,33.33333333333333,41.010989010989015,32.46,10,4.0,0.029,26,32.04,17,65.38461538461539,8,1,0.020296506569834727,0.34481590354917335,50.373134328358205,10.71,2.825,46.902654867256636,20.634920634920633,5.771751764377793,62,29.411764705882355,13,3,1.4432975029710857,1.0,0.11102288484392966,27.25,1.1403191197937133,0.2927734293265709,1.4432975029710857,-1,2,1
25,2024,2,1806919,2024-04-17,Red Bull Bragantino 2 x 1 Vasco da Gama,5438,Red Bull Bragantino,44.39,55.61,Casa,18.77777777777778,89,0.958904109589041,32.11043478260869,2.825,46.902654867256636,20.634920634920633,5.771751764377793,32,66.48505747126437,0.0,37.51485148514851,35.76,8,7.0,0.02,31,40.86,21,67.74193548387096,10,5,0.028857568750794187,0.5616145155335998,49.62686567164179,11.2,3.843,35.39823008849557,22.58064516129032,2.995920140482501,57,18.75,17,1,1.1185586242984478,2.0,0.06579756613520281,21.75,1.5976808150279316,0.445227327737977,1.1185586242984478,1,1,2
26,2024,2,1806857,2024-04-18,Atletico MG 1 x 1 Criciuma,1235,Atletico MG,68.28,31.72,Casa,13.38888888888889,69,0.9122807017543859,38.58846153846154,3.195,27.027027027027028,12.82051282051282,3.1324640194595146,21,69.48817204301075,58.333333333333336,43.053333333333335,29.73,7,1.0,0.0,35,40.6,27,77.14285714285715,11,4,0.017360171687227175,0.6356613509891034,64.62215320910974,6.75,1.379,49.473684210526315,22.5,7.121449084965066,80,28.000000000000004,22,2,1.1281391248584092,1.0,0.05127905112992769,44.78333333333333,0.6003491769717958,0.09071735495872099,1.1281391248584092,0,1,1
27,2024,2,1806857,2024-04-18,Atletico MG 1 x 1 Criciuma,2066,Criciuma,31.72,68.28,Fora,30.066666666666666,76,0.7910447761194029,29.550467289719627,1.379,49.473684210526315,22.5,7.121449084965066,35,60.55280898876404,36.36363636363637,48.30952380952381,43.67,11,11.0,0.074,28,33.98,17,60.71428571428571,7,1,0.0,0.378547918741005,35.377846790890274,11.74,3.195,27.027027027027028,12.82051282051282,3.1324640194595146,32,22.22222222222222,5,0,0.277414231976693,1.0,0.055482846395338604,20.8,2.0714536098819805,0.5810854992621158,0.277414231976693,0,1,1
28,2024,2,1806865,2024-04-18,Flamengo 2 x 1 Sao Paulo,1224,Sao Paulo,49.6,50.4,Fora,13.91304347826087,71,0.8648648648648649,35.49285714285714,2.673,24.528301886792452,30.434782608695656,4.58011635303193,35,54.94875,50.0,39.976190476190474,36.36,11,13.0,0.082,34,34.39,20,58.82352941176471,6,1,0.0,0.3809273591010773,44.73810667948102,6.75,2.107,30.630630630630627,18.91891891891892,4.265944148188457,34,37.5,10,1,0.6178573269143675,1.0,0.061785732691436744,25.65,1.378235490185629,0.3272557351372323,0.6178573269143675,-1,2,1
29,2024,2,1806865,2024-04-18,Flamengo 2 x 1 Sao Paulo,1239,Flamengo,50.4,49.6,Casa,19.4,70,0.8461538461538461,41.63814432989691,2.107,30.630630630630627,18.91891891891892,4.265944148188457,36,61.92906976744186,50.0,41.28235294117647,34.11,6,2.0,0.097,33,46.84,18,54.54545454545454,11,6,0.11679609541144974,0.6361255036843092,55.261893320518986,13.14,2.673,24.528301886792452,30.434782608695656,4.58011635303193,55,35.0,12,1,0.7008361869114675,2.0,0.058403015575955626,26.066666666666666,1.2252962240333052,0.27627597975312435,0.7008361869114675,1,1,2
30,2024,2,1806867,2024-04-18,Palmeiras 0 x 1 Internacional,1219,Internacional,36.03,63.97,Fora,11.241379310344827,90,0.9152542372881356,30.42892561983471,2.347,52.991452991452995,21.428571428571427,4.847606283345177,39,62.040740740740745,25.0,46.71287128712871,39.95,9,8.0,0.0,27,33.15,16,59.25925925925925,7,1,0.23598891395188298,0.9141842087456762,39.949582061828316,12.32,4.427,26.666666666666668,20.689655172413794,2.988044528960253,22,25.0,4,2,0.5884361516839789,1.0,0.14710903792099472,18.25,1.899655344722495,0.5351950021143737,0.5884361516839789,1,0,1
31,2024,2,1806867,2024-04-18,Palmeiras 0 x 1 Internacional,1234,Palmeiras,63.97,36.03,Casa,12.0,66,0.8833333333333333,41.05824175824176,4.427,26.666666666666668,20.689655172413794,2.988044528960253,26,71.17849462365592,38.88888888888889,34.7710843373494,29.9,7,3.0,0.236,33,38.87,22,66.66666666666666,9,5,0.0,0.6666529794914012,60.050417938171684,9.62,2.347,52.991452991452995,21.428571428571427,4.847606283345177,76,23.809523809523807,18,1,1.2822828286789691,0.0,0.0712379349266094,32.4,0.8062739574204885,0.17073453968037147,1.2822828286789691,-1,1,0
32,2024,2,1806869,2024-04-18,Juventude 2 x 0 Corinthians,1220,Juventude,44.9,55.1,Casa,16.772727272727273,87,0.9358974358974359,34.42357723577236,2.921,40.65040650406504,21.333333333333336,5.87366456107724,41,58.095555555555556,35.714285714285715,35.32258064516129,32.21,15,9.0,0.053,37,39.57,24,64.86486486486487,15,9,0.9001547711128004,1.9375252385215185,43.544337253865464,6.04,3.182,27.77777777777778,18.6046511627907,4.479807911728827,41,50.0,16,1,1.0496141243365165,2.0,0.06560088277103228,23.25,1.2789501252766475,0.32401296138820174,1.0496141243365165,2,0,2
33,2024,2,1806869,2024-04-18,Juventude 2 x 0 Corinthians,1237,Corinthians,55.1,44.9,Fora,18.41176470588235,69,0.7761194029850746,41.34526315789474,3.182,27.77777777777778,18.6046511627907,4.479807911728827,33,67.02,46.15384615384615,31.27710843373494,26.55,15,8.0,0.118,34,46.66,19,55.88235294117647,15,5,0.07697535840012137,0.6291779960462585,56.45566274613453,8.56,2.921,40.65040650406504,21.333333333333336,5.87366456107724,57,38.88888888888889,17,1,0.9633199829199219,0.0,0.0566658813482307,28.533333333333335,1.414138563869432,0.3690757742524632,0.9633199829199219,-2,2,0
34,2024,2,1806921,2024-04-18,Fortaleza 1 x 1 Cruzeiro,1230,Cruzeiro,52.85,47.15,Fora,10.38888888888889,63,0.8166666666666667,34.76067415730337,2.582,39.795918367346935,26.08695652173913,3.4303373547915026,21,65.83048780487805,58.333333333333336,41.54929577464789,34.52,10,4.0,0.0,23,40.11,11,47.82608695652174,6,6,0.13817578920260143,0.4334258494764041,50.01324503311258,6.29,2.048,41.74757281553398,26.666666666666668,5.379986686985046,56,20.0,14,1,0.9138351034511333,1.0,0.06527393596079524,28.55,1.1673580325816244,0.273867331330621,0.9138351034511333,0,1,1
35,2024,2,1806921,2024-04-18,Fortaleza 1 x 1 Cruzeiro,2065,Fortaleza,47.15,52.85,Casa,16.736842105263158,81,0.9032258064516129,35.96989247311828,2.048,41.74757281553398,26.666666666666668,5.379986686985046,29,64.22631578947369,14.285714285714285,45.53409090909091,40.6,6,12.0,0.179,31,37.15,21,67.74193548387096,10,1,0.016561537934791603,0.39446905955353595,49.98675496688742,12.24,2.582,39.795918367346935,26.08695652173913,3.4303373547915026,51,42.857142857142854,14,1,0.7256296376162236,1.0,0.05183068840115883,25.466666666666665,1.4868859155910437,0.3803766256670941,0.7256296376162236,0,1,1
36,2024,2,1806866,2024-04-19,Botafogo RJ 1 x 0 Atletico GO,1227,Botafogo RJ,57.51,42.49,Casa,15.210526315789474,80,0.8701298701298701,27.488983050847455,3.045,48.62385321100918,15.873015873015872,3.7847410813987588,29,63.77272727272727,40.0,49.02325581395349,34.84,12,3.0,0.099,32,29.35,22,68.75,11,7,0.10167789530805765,0.7941162960782648,48.67326732673267,10.1,2.134,37.735849056603776,27.450980392156865,4.86939622128455,48,26.31578947368421,13,0,0.5016981789761327,1.0,0.03859216761354867,29.15,1.7574170181751696,0.46935657780962253,0.5016981789761327,1,0,1
37,2024,2,1806866,2024-04-19,Botafogo RJ 1 x 0 Atletico GO,6368,Atletico GO,42.49,57.51,Fora,21.8,75,0.96,37.99784946236559,2.134,37.735849056603776,27.450980392156865,4.86939622128455,21,69.77045454545454,10.0,40.096385542168676,36.35,11,8.0,0.04,27,39.16,14,51.85185185185185,12,1,0.0,0.3412400741828069,51.32673267326733,9.12,3.045,48.62385321100918,15.873015873015872,3.7847410813987588,61,23.076923076923077,12,2,0.9999101310937211,0.0,0.08332584425781009,21.533333333333335,0.8932356669384829,0.18129612739739365,0.9999101310937211,-1,1,0
38,2024,2,1806838,2024-04-20,Fluminense 2 x 1 Vasco da Gama,1232,Fluminense,58.85,41.15,Casa,11.208333333333334,73,0.918918918918919,40.67378640776699,3.043,33.057851239669425,26.41509433962264,4.010208604942741,34,61.95196078431373,62.96296296296296,33.91860465116279,28.52,14,2.0,0.0,36,46.73,22,61.111111111111114,15,5,0.0,0.7866922960174673,49.177771477176066,5.65,1.751,36.97478991596639,19.298245614035086,6.022533962904175,40,43.75,11,4,1.8261258323098055,2.0,0.1660114393008914,33.68333333333333,1.1802688827430539,0.31800379625540104,1.8261258323098055,1,1,2
39,2024,2,1806838,2024-04-20,Fluminense 2 x 1 Vasco da Gama,1226,Vasco da Gama,41.15,58.85,Fora,15.115384615384615,92,0.8518518518518519,35.683928571428574,1.751,36.97478991596639,19.298245614035086,6.022533962904175,38,59.17674418604651,14.285714285714285,38.77450980392157,33.33,15,6.0,0.0,41,37.07,22,53.65853658536586,14,3,0.0,0.5919652982133161,50.822228522823934,10.0,3.043,33.057851239669425,26.41509433962264,4.010208604942741,55,38.88888888888889,21,3,1.496899398942029,1.0,0.07128092375914423,23.55,1.5934612756094755,0.45573459387754156,1.496899398942029,-1,2,1
40,2024,3,1806841,2024-04-20,Red Bull Bragantino 1 x 0 Corinthians,1237,Corinthians,57.74,42.26,Fora,6.714285714285714,69,0.9104477611940298,36.086666666666666,3.994,39.81481481481482,12.76595744680851,3.1970731335679146,28,69.41,50.0,36.892857142857146,30.87,14,3.0,0.03,32,36.82,23,71.875,8,4,0.0,0.4797839128535706,54.643962848297214,9.58,2.631,42.241379310344826,19.35483870967742,4.5747974969988725,73,42.10526315789473,15,1,0.9580646598838289,0.0,0.0638709773255886,29.266666666666666,0.7411823262253929,0.12361504956463693,0.9580646598838289,-1,1,0
41,2024,3,1806841,2024-04-20,Red Bull Bragantino 1 x 0 Corinthians,5438,Red Bull Bragantino,42.26,57.74,Casa,23.375,79,0.8571428571428571,32.94455445544555,2.631,42.241379310344826,19.35483870967742,4.5747974969988725,36,63.977380952380955,9.090909090909092,49.2093023255814,39.76,8,8.0,0.029,32,38.58,17,53.125,14,5,0.09586312759977078,0.3988397358163252,45.356037151702786,19.43,3.994,39.81481481481482,12.76595744680851,3.1970731335679146,31,55.55555555555556,10,0,0.3268333877004568,1.0,0.03268333877004568,21.416666666666668,1.8884804766942005,0.5060477663875728,0.3268333877004568,1,0,1
42,2024,3,1806923,2024-04-20,Gremio 1 x 0 Cuiaba,8938,Cuiaba,41.0,59.0,Fora,16.88888888888889,63,0.85,28.06279069767442,1.844,48.95833333333333,12.676056338028168,5.338762496425759,33,63.26333333333333,16.666666666666664,57.42028985507246,38.61,9,3.0,0.0,30,27.65,15,50.0,3,1,0.0,0.21726752407013614,45.587076438140265,9.83,2.542,38.613861386138616,23.91304347826087,3.2708459720483236,53,30.76923076923077,14,2,1.4567433064963593,0.0,0.10405309332116852,23.416666666666668,0.45380207812886425,0.06625840779765556,1.4567433064963593,-1,1,0
43,2024,3,1806923,2024-04-20,Gremio 1 x 0 Cuiaba,1244,Gremio,59.0,41.0,Casa,22.923076923076923,69,0.9655172413793104,31.516129032258064,2.542,38.613861386138616,23.91304347826087,3.2708459720483236,32,71.0436170212766,55.55555555555556,42.35616438356164,30.48,3,3.0,0.0,23,36.46,15,65.21739130434783,9,1,0.0,0.41103076557889073,54.41292356185973,6.6,1.844,48.95833333333333,12.676056338028168,5.338762496425759,35,30.76923076923077,7,0,0.27034262043369217,1.0,0.03862037434767031,33.7,2.2911698194138355,0.6787143215593127,0.27034262043369217,1,0,1
